Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,201-064-4,TRIS,BIOSOLVE,1kg,,,0,1,,False,,
,T87602,TRIS,SIGMA,1Kg,,,0,1,BANCADA LBM I,False,,
,312,TRIS,VETEC,100g,,,0,1,,False,,
ESTOQUE BAIXO,P.10.1077.000.00.30,TRIS,DINÂMICA,1000g,,,0,1,SALA DO AKITA (P25 A P26) LETRA t,False,,
,P.10.1077.000.03.24,TRIS,DINÂMICA,250g,,,1,0,,False,,
,312,TRIS,VETEC,250g,,,0,0,,False,,não achei acredito que acabou
ESTOQUE CONFORTAVEL,77861,TRIS,EXODO,1KG,,,0,1,SALA DO AKITA P25 (LETRA T),True,2024-10-16 00:00:00,não achei acredito que acabou
,15506017,TRIS,INIVITROGEN,500G,,,0,1,,False,,
,154563,TRIS,SIGMA,5kg,,,0,1,,False,,
ESTOQUE MODERADO,161-0719,TRIS,BIORAD,100G,,,1,0,SALA DO AKITA P25 (LETRA T),False,,
ESTOQUE CONFORTAVEL,H5135,"TRIS BASE ,MOLECULAR BIOLOGY",PROMEGA,2500G,,,1,0,SALA DO AKITA (P25 A P26) LETRA t,False,,
ESTOQUE CONFORTAVEL,1319,TRIS HIDROXIMETILAMINO METANO CLORIDRATO,VETEC,250G,,,0,1,BANCADA LBM I (LETRA T),True,2024-11-11 00:00:00,
ESTOQUE CONFORTAVEL,T6066,TRIZMA BASE,SIGMA,500g,SAIDA,2024-11-01 00:00:00,1,1,BANCADA DO LBMI (LETRA T),True,2024-11-01 00:00:00,
ESTOQUE MODERADO,M011,TRIPTONA,HIMEDIA,500 g,SAIDA,2015-07-07 00:00:00,1,2,BANCADA LBM II (LETRA -S),True,2024-10-16 00:00:00,
,251612,,KASVI,500G,,,1,1,BANCADA LBM II,False,,
,LP0042B,,OXOID,500G,,,0,1,"BANCADA LBM II
não achei",False,,
,K25162,,KASVI,500G,ENTRADA,2024-11-08 00:00:00,0,1,BANCADA DO LBMII (LETRA T) ,True,2024-11-08 00:00:00,"TEMOS OUTRO FRASCO NA SALA DO AKTA, NO ARMARIO P25 (LETRA T)"
,RM014,TRIPTONA TYPE-1 CASITOSE TYPE-1,HIMEDIA,500G,,,0,1,BANCADA LBM II,False,,
,46447,TRIFLOXISTROBINA,SIGMA,100MG,,,1,0,GABINETE TIAGO,False,,
,34518,TRIFLOXISTROBIN METABOLLITE CGA,SIGMA,10MG,,,1,0,GABINETE TIAGO,False,,
ESTOQUE CONFORTAVEL,62566,THIOUREA,INIVITROGEN,1KG,,2025-02-07 00:00:00,0,1,SALA DO AKITA (P25 A P26) LETRA t,True,2025-02-18 00:00:00,
,8656,,SIGMA,100G,,,0,1,,False,,
,7875,,SIGMA,500G,,,1,0,,False,,
,3260,TOLUIDINA CORANTE,SIGMA,5G,,,0,1,,False,,
,1054590500,TRYPTIC SOY BROTH,MERCK,500G,,,1,0,,False,,
,298964,"2,3,5-TRIFENIL TETRAZOLIO CLORETO ",DINÂMICA ,10g,,,0,1,,False,,
ESTOQUE CONFORTAVEL,RVN06815,TRIFENIL TETRAZOLIO CLORETO,CIENTIFICA,10G,,,0,1,SALA DO AKITA P25 (LETRA ,True,2025-02-18 00:00:00,
,S2600.I,TRUECOLOR HIGH RANGE PROTEIN MARKER,SINAPSE,,,,5,0,,False,,
ESTOQUE CONFORTAVEL,307,TRIPSINA,DINÂMICA,5G,,,2,0,GELADEIRA 12 SALA DE CULTIVO (PRATELEIRA 03),True,2025-02-27 00:00:00,
,87128,TETRACYCLINE,SIGMA,25G,,,0,1,GELADEIRA 5 (PRAT-01/PORTA),True,2024-10-16 00:00:00,
ESTOQUE MODERADO,93352,TRISMA BASE ,SIGMA,500G,,,0,1,BANCADA LBM I (LETRA T),True,2024-11-11 00:00:00,
ESTOQUE CONFORTAVEL,1185531,TRIS HCL,LUDWING,500G,ENTRADA,2025-01-22 00:00:00,1,0,SALA DO AKITA P29 (LETRA T),True,2025-01-22 00:00:00,
ESTOQUE CONFORTAVEL,K251029,TSC.AGAR BASE (TRYPTOSE SULFITE CYCLOSERINE),KASVI,500G,,,1,0,SALA DO AKITA (P25 A P26) LETRA t,False,,
U,,,,,,,,,,,,
ESTOQUE MODERADO,U0750,URACIL,SIGMA,100g,,,0,1,SALA DO AKITA ARMARIO P24 (LETRA U),False,,
SEM ESTOQUE,284,284,VETEC,1000g,SAIDA,2024-11-08 00:00:00,6,1,LBMI,True,2024-09-20 00:00:00,"foi usado um pote de ureia, no experimento do vinicius. .  "
ESTOQUE CONFORTAVEL,69290-1,69290-1,ANIDROL,1000g,,,0,1,BANCADA LBM II (LETRA - U),True,2024-10-16 00:00:00,
,2478,2478,NEON,1KG,,,0,1,BANCADA LBM II,False,,
,2478,2478,NEON,1KG,,,4,1,,False,,
ESTOQUE MODERADO,CAS57136,UREIA,FMAIA,1000G,SAIDA,2025-02-07 00:00:00,1,1,SALA DO AKITA ARMARIO P24 (LETRA U),True,2024-11-08 00:00:00,
ESTOQUE CONFORTAVEL,,UREIA,EXODO,1000G,ENTRADA,2025-03-26 00:00:00,17,,SALA DO AKITA ARMARIO P24 (LETRA U),True,2025-03-27 00:00:00,
,14K170026,14K170026,GE,500G,,,1,1,,False,,
,571326,571326,FMAIA,1KG,,,2,0,,False,,
ESTOQUE BAIXO,15505050,UREA ULTRA PURE,INIVITROGEN,2KG,,2025-02-07 00:00:00,0,1,SALA DO AKITA ARMARIO P24 (LETRA U),True,2025-02-18 00:00:00,
,P.10.1092.000.00.27,P.10.1092.000.00.27,DINÂMICA,500g,,,0,1,,False,,
ESTOQUE CONFORTAVEL,U6504,UREIA REAGENTE PARA ELETROFORESE ,SIGMA,500G,,2025-02-07 00:00:00,1,0,SALA DO AKITA P24 (LETRA U),False,,
V,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,211,VERMELHO DE METILA,VETEC,25g,,2025-02-07 00:00:00,0,1,SALA DO AKITA ARMARIO P26 (LETRA V),False,,
ESTOQUE CONFORTAVEL,757,VERDE BROMOCRESOL,VETEC,5g,,2025-02-07 00:00:00,0,1,SALA DO AKITA ARMARIO P26 (LETRA V),False,,
ESTOQUE MODERADO,317398,VERDE LUZ,NUCLEAR,25g,,2025-02-07 00:00:00,0,1,SALA DO AKITA ARMARIO P26 (LETRA V),False,,
ESTOQUE CONFORTAVEL,S45450,VANADATO DE SÓDIO,FISHER CHEMICAL,50MG,,2025-02-07 00:00:00,0,1,SALA DO AKITA ARMARIO P26 (LETRA V),False,,
ESTOQUE CONFORTAVEL,68199,VITAMINA B12,EXODO ,1G,,2025-02-07 00:00:00,0,1,SALA DO AKITA ARMARIO P26 (LETRA V),False,,
ESTOQUE CONFORTAVEL,2386,VANILINA - L,ALIQUOTA,25G,,,0,2,],True,2024-10-16 00:00:00,
X,,,,,,,,,,,,
,X1500,XYLOSE,SIGMA,500G,,,0,1,BANCADA LBM II - (LETRA-X),True,2024-10-16 00:00:00,
,X1500,XYLOSE,SIGMA,500g,,,0,1,,False,,
ESTOQUE CONFORTAVEL,398187,XILENOL ORANGE ,SIGMA,1G,,2025-02-07 00:00:00,0,1,SALA DO AKITA ARMARIO P26 (LETRA X),False,,
ESTOQUE CONFORTAVEL,427,XHANTHONE,EXTRASYNTHESE,50G,,2025-02-07 00:00:00,0,1,SALA DO AKITA ARMARIO P26 (LETRA X),False,,
,,XILITOL (TUBO FALCON),,,,,0,1,BANCADA LBM II,False,,
Y,,,,,,,,,,,,
,2940,YEAST NITROGEN BASE,BD,100G,,,0,1,BANCADA LBM II - (LETRA=Y),True,2024-10-16 00:00:00,
,291940,,BD,100G,,,0,1,,False,,
SEM ESTOQUE,K25-1702,YEAST EXTRACT (Estrato de levedura),KASVI,500G,,,0,2,"BANCADA LBM II - (LETRA=Y)
",True,2025-03-27 00:00:00,
ESTOQUE CONFORTAVEL,1532,,TM MEDIA,500G,,2025-02-07 00:00:00,1,1,SALA DO AKITA ARMARIO P26 (LETRA Y),True,2025-03-27 00:00:00,"BANCADA LBM II - (LETRA=Y)
"
,NCM0218A,,NEOGEN,500G,,,0,2,BANCADA LBM II,False,,
,NCM0218A,,NEOGEN,500G,,,0,0,,False,,não achei acredito que acabou
,,,,,,,,,,False,,
Z,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,800235,ZIMTSÄURE,MERCK,500G,,,0,2,BANCADA LBM II-z,True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,Z3625,ZEIN,SIGMA,500G,,,1,0,SALA DO AKITA ARMARIO P26 (LETRA Z),False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
,,,,,,,,,,False,,
